date,open,high,low,close,volume,amount
2021-02-05,2325.0,2364.6,2291.0,2313.0,3972906.0,925356.63
2021-02-08,2337.0,2378.88,2313.0,2368.8,3578573.0,842075.88
2021-02-09,2368.8,2456.43,2350.0,2456.43,3329655.0,797293.0
2021-02-10,2485.0,2601.2,2485.0,2601.0,6137057.0,1567593.0
2021-02-18,2587.98,2627.88,2465.0,2471.0,6591232.0,1670413.5
2021-02-19,2451.16,2496.66,2381.6,2460.0,5938546.0,1452516.5
2021-02-22,2455.0,2455.0,2278.22,2288.02,7893547.0,1849877.75
2021-02-23,2265.14,2344.89,2265.0,2307.0,5745460.0,1331611.0
2021-02-24,2307.99,2318.0,2160.5,2189.0,8211578.0,1819503.38
2021-02-25,2209.0,2224.5,2121.21,2150.0,5972643.0,1298214.63
2021-02-26,2100.0,2179.95,2067.3,2122.78,6652506.0,1409701.63
2021-03-01,2179.0,2179.0,2120.0,2158.0,4491626.0,968694.56
2021-03-02,2180.0,2180.0,2033.0,2058.0,7076450.0,1479669.88
2021-03-03,2040.0,2149.77,2033.0,2140.0,5421546.0,1136668.63
2021-03-04,2095.0,2096.0,2010.1,2033.0,6508829.0,1329730.5
2021-03-05,2000.0,2095.0,1988.0,2060.11,6377920.0,1310031.63
2021-03-08,2074.96,2085.0,1960.0,1960.0,6309959.0,1272424.5
2021-03-09,1955.0,2000.0,1900.18,1936.99,8226581.0,1610077.0
2021-03-10,1977.0,1999.87,1967.0,1970.01,5117174.0,1013691.0
2021-03-11,1975.0,2079.99,1961.48,2048.0,5676897.0,1152173.63
2021-03-12,2070.0,2077.0,2002.01,2026.0,4032251.0,818159.44
2021-03-15,2050.0,2069.8,1951.15,1975.45,6248487.0,1245995.63
2021-03-16,1974.93,2019.99,1965.0,2010.5,3464850.0,691860.06
2021-03-17,2000.0,2050.0,1976.01,2030.36,3137491.0,635265.63
2021-03-18,2035.0,2086.36,2035.0,2069.7,3386488.0,699703.06
2021-03-19,2035.0,2043.0,1992.23,2010.0,3578077.0,721152.19
2021-03-22,2000.1,2026.09,1955.55,1989.99,3691407.0,732339.13
2021-03-23,1998.88,2008.8,1970.0,1996.0,2744619.0,545952.06
2021-03-24,1981.0,2013.0,1981.0,1989.0,2935739.0,585784.81
2021-03-25,1970.01,1988.88,1946.8,1971.0,3157523.0,621673.31
2021-03-26,1985.0,2022.0,1958.0,2013.0,5001642.0,998762.88
2021-03-29,2043.2,2096.35,2026.15,2034.1,5699220.0,1174012.88
2021-03-30,2040.0,2086.0,2035.08,2056.05,3262697.0,671749.31
2021-03-31,2045.1,2046.02,2000.0,2009.0,3715441.0,748908.63
2021-04-01,2021.0,2046.8,2001.22,2044.5,2658763.0,537977.63
2021-04-02,2056.0,2165.0,2056.0,2162.0,5202757.0,1098175.25
2021-04-06,2161.0,2161.98,2102.3,2126.03,3274177.0,696752.5
2021-04-07,2104.06,2117.3,2050.0,2061.0,4020097.0,831780.0
2021-04-08,2047.03,2079.0,2044.0,2070.0,2854762.0,589330.75
2021-04-09,2042.0,2054.0,2005.01,2020.0,2880886.0,583245.38
2021-04-12,2011.0,2030.0,1991.7,2008.89,3194307.0,640991.75
2021-04-13,2020.0,2049.8,2009.0,2021.0,2899215.0,588378.75
2021-04-14,2035.0,2048.0,2016.0,2047.0,2411465.0,490879.03
2021-04-15,2030.9,2046.9,1990.0,2015.6,3436621.0,690376.94
2021-04-16,2025.08,2068.0,2012.0,2054.98,3029370.0,618389.5
2021-04-19,2055.0,2098.36,2033.0,2088.0,3175391.0,661057.81
2021-04-20,2071.1,2129.0,2070.0,2094.8,2829037.0,594967.0
2021-04-21,2076.0,2097.8,2065.1,2080.0,2614975.0,544614.63
2021-04-22,2089.9,2099.0,2051.5,2055.5,2685002.0,553929.56
