date,open,high,low,close,volume,amount
2023-07-13,0.89,0.95,0.779,0.8177,54123524.592355,
2023-07-14,0.8173,0.8279,0.668,0.7186,162348091.722546,
2023-07-15,0.7185,0.736,0.693,0.715,48787802.086676,
2023-07-16,0.7146,0.7903,0.7028,0.7475,64739565.969793,
2023-07-17,0.7474,0.765,0.7131,0.7377,55109403.535135,
2023-07-18,0.7377,0.7845,0.729,0.7787,58775206.442334,
2023-07-19,0.7787,0.8526,0.7701,0.8201,135746303.640794,
2023-07-20,0.8201,0.8498,0.7669,0.7946,94985079.453898,
2023-07-21,0.7946,0.7989,0.76,0.7716,44396759.006894,
2023-07-22,0.7716,0.7799,0.725,0.7329,42711287.461957,
2023-07-23,0.7329,0.7522,0.7152,0.7382,32411892.77195,
2023-07-24,0.7385,0.7428,0.6808,0.7022,52682590.807688,
2023-07-25,0.7022,0.716,0.6746,0.7088,32416399.430141,
2023-07-26,0.7091,0.7325,0.6929,0.7162,38689158.675953,
2023-07-27,0.716,0.7324,0.7065,0.7136,25443734.400561,
2023-07-28,0.7137,0.7191,0.7025,0.712,19997281.759593,
2023-07-29,0.712,0.7157,0.7042,0.7123,12121440.221361,
2023-07-30,0.7122,0.7353,0.685,0.7049,19732899.782842,
2023-07-31,0.7049,0.73,0.6856,0.6977,39567805.587943,
2023-08-01,0.6976,0.708,0.674,0.7066,30935857.675107,
2023-08-02,0.7067,0.7079,0.6761,0.6847,25799181.954048,
2023-08-03,0.6846,0.6873,0.6531,0.6626,34001856.781314,
2023-08-04,0.6625,0.6676,0.6265,0.6349,33950093.091654,
2023-08-05,0.6347,0.6348,0.61,0.6283,34228291.758676,
2023-08-06,0.6283,0.6383,0.6204,0.6229,22964170.068132,
2023-08-07,0.6232,0.6287,0.599,0.623,39699118.636103,
2023-08-08,0.623,0.648,0.6133,0.6418,41302414.068866,
2023-08-09,0.6417,0.6661,0.6307,0.6431,59030925.828074,
2023-08-10,0.6429,0.6442,0.6237,0.6324,25719381.487273,
2023-08-11,0.6323,0.6402,0.6251,0.6309,23218558.979016,
2023-08-12,0.631,0.6327,0.6228,0.6272,12836281.96139,
2023-08-13,0.6272,0.6381,0.6231,0.6251,15794039.26402,
2023-08-14,0.625,0.6364,0.6236,0.6336,23417999.151347,
2023-08-15,0.6338,0.6343,0.59,0.6097,44954800.989826,
2023-08-16,0.6097,0.6159,0.575,0.5883,74134581.056737,
2023-08-17,0.5885,0.5942,0.444,0.5067,116884727.703896,
2023-08-18,0.5064,0.5231,0.483,0.5062,122308328.175409,
2023-08-19,0.5062,0.5245,0.5005,0.5199,49518111.365592,
2023-08-20,0.52,0.5581,0.5159,0.5383,80147084.662856,
2023-08-21,0.5384,0.5398,0.5025,0.5245,67494061.548288,
2023-08-22,0.5244,0.5253,0.5034,0.5208,56789764.426385,
2023-08-23,0.5208,0.5364,0.5156,0.5303,49315974.397427,
2023-08-24,0.5302,0.5319,0.511,0.5185,32609604.926308,
2023-08-25,0.5184,0.5313,0.5074,0.5256,39397456.021099,
2023-08-26,0.5256,0.5279,0.5175,0.523,15681831.178931,
2023-08-27,0.5228,0.5299,0.5177,0.5234,16366279.490132,
2023-08-28,0.5234,0.5245,0.51,0.5227,39869533.179343,
2023-08-29,0.5228,0.5498,0.5126,0.5398,60510101.383605,
2023-08-30,0.5397,0.5405,0.5216,0.5284,44769727.753029,
2023-08-31,0.5283,0.5287,0.4961,0.511,48975779.96397,
2023-09-01,0.5109,0.5116,0.4865,0.4979,44544579.726192,
2023-09-02,0.4979,0.5027,0.4942,0.4989,16911321.548088,
2023-09-03,0.4991,0.5107,0.4972,0.5047,19002759.871263,
2023-09-04,0.5046,0.5125,0.4965,0.5085,39227364.078224,
2023-09-05,0.5085,0.5085,0.4988,0.5054,33121370.096905,
2023-09-06,0.5054,0.5057,0.4909,0.5032,44266872.750371,
2023-09-07,0.5031,0.5066,0.4962,0.5049,46862855.769349,
2023-09-08,0.5048,0.5074,0.4942,0.5049,38775065.990334,
2023-09-09,0.5048,0.5049,0.5012,0.5039,14569568.472386,
2023-09-10,0.5038,0.5039,0.4924,0.4968,24716579.886538,
2023-09-11,0.4968,0.498,0.4595,0.4743,91387927.782709,
2023-09-12,0.4743,0.4867,0.4699,0.4803,63450608.073003,
2023-09-13,0.4804,0.4895,0.4724,0.4834,53724870.428656,
2023-09-14,0.4833,0.4941,0.4799,0.4892,41382872.751803,
2023-09-15,0.4892,0.5085,0.4876,0.5006,55536765.802702,
2023-09-16,0.5005,0.5035,0.4972,0.4999,20540213.050899,
2023-09-17,0.5,0.5006,0.4898,0.4927,23557547.361337,
2023-09-18,0.4927,0.5075,0.4869,0.5032,46406686.123096,
2023-09-19,0.5032,0.5167,0.5006,0.5141,45662934.349977,
2023-09-20,0.5141,0.5256,0.5068,0.5213,70017566.973074,
2023-09-21,0.5215,0.5215,0.5,0.5073,49691768.651278,
2023-09-22,0.5071,0.5169,0.5039,0.5122,40515466.776451,
2023-09-23,0.5123,0.5137,0.5056,0.5077,15849606.653812,
2023-09-24,0.5077,0.5117,0.4992,0.502,22701369.935455,
2023-09-25,0.502,0.5071,0.4912,0.5054,54900478.515679,
2023-09-26,0.5053,0.5072,0.4963,0.5016,41201733.095178,
2023-09-27,0.5016,0.5067,0.4965,0.4989,47397605.734636,
2023-09-28,0.4988,0.51,0.4947,0.5098,44352950.452852,
2023-09-29,0.5099,0.5494,0.506,0.5214,101366463.357384,
2023-09-30,0.5213,0.5216,0.5134,0.5151,20249021.804141,
2023-10-01,0.5151,0.526,0.5138,0.524,17836739.379583,
2023-10-02,0.5241,0.5266,0.507,0.5123,43624545.044907,
2023-10-03,0.5124,0.5489,0.5056,0.5391,68537516.006733,
2023-10-04,0.5391,0.5427,0.5196,0.5329,107996487.759577,
2023-10-05,0.5327,0.5328,0.5159,0.523,54235290.997984,
2023-10-06,0.5229,0.5299,0.517,0.5257,30247895.786475,
2023-10-07,0.5257,0.5261,0.5201,0.5221,12676952.47368,
2023-10-08,0.522,0.5238,0.5156,0.5177,11428777.312028,
2023-10-09,0.5177,0.5204,0.488,0.5029,36926527.605381,
2023-10-10,0.503,0.503,0.4919,0.4964,32555034.151809,
2023-10-11,0.4963,0.4976,0.4788,0.4888,59852107.294696,
2023-10-12,0.4888,0.4888,0.4733,0.483,55925887.927989,
2023-10-13,0.4828,0.4905,0.4784,0.4851,32651110.807193,
2023-10-14,0.4851,0.4883,0.4835,0.4867,11467932.187271,
2023-10-15,0.4867,0.4904,0.4851,0.4874,14754163.916147,
2023-10-16,0.4875,0.5109,0.4848,0.4978,70038209.607596,
2023-10-17,0.4978,0.4983,0.4844,0.4913,31214219.30615,
2023-10-18,0.4912,0.4925,0.4861,0.488,32964667.459123,
2023-10-19,0.488,0.5252,0.4773,0.5201,65829327.256452,
2023-10-20,0.5201,0.5317,0.5086,0.515,69431993.660562,
2023-10-21,0.515,0.5329,0.5112,0.5211,25518100.129545,
2023-10-22,0.5212,0.5243,0.512,0.5229,19724907.028465,
2023-10-23,0.5228,0.554,0.52,0.5479,83826444.091007,
2023-10-24,0.5479,0.587,0.5358,0.5591,123677762.530319,
2023-10-25,0.5588,0.5641,0.5404,0.5556,63950834.587301,
2023-10-26,0.5555,0.5695,0.5429,0.5536,53846917.688366,
2023-10-27,0.5534,0.5588,0.5354,0.5431,35162822.74657,
2023-10-28,0.5432,0.5506,0.5405,0.5449,15234033.825928,
2023-10-29,0.5448,0.5616,0.5407,0.5562,18956775.113809,
2023-10-30,0.5564,0.5842,0.5497,0.5785,55370679.121883,
2023-10-31,0.5785,0.6224,0.563,0.5999,76811823.361986,
2023-11-01,0.5998,0.617,0.5802,0.6091,81302021.438634,
2023-11-02,0.609,0.6264,0.5867,0.6053,80408646.295501,
2023-11-03,0.6055,0.6154,0.5915,0.6124,53318319.745661,
2023-11-04,0.6124,0.6183,0.609,0.6154,24417487.890655,
2023-11-05,0.6154,0.6633,0.6144,0.6614,80295848.014251,
2023-11-06,0.6614,0.7333,0.6591,0.7149,159007276.902545,
2023-11-07,0.7147,0.7156,0.6478,0.6855,138259504.303043,
2023-11-08,0.6852,0.6993,0.6727,0.6873,83730266.19701,
2023-11-09,0.6871,0.7073,0.6238,0.6668,175685678.844479,
2023-11-10,0.667,0.671,0.6362,0.6596,95098203.107538,
2023-11-11,0.6598,0.6877,0.6405,0.6628,80302744.845862,
2023-11-12,0.6629,0.6711,0.6461,0.6616,39362685.772964,
2023-11-13,0.6617,0.7471,0.6389,0.6702,171061319.62603,
2023-11-14,0.6701,0.6727,0.5939,0.6295,126726994.751754,
2023-11-15,0.6296,0.6507,0.6052,0.6484,96956841.438171,
2023-11-16,0.6483,0.6532,0.5977,0.6119,100083704.655487,
2023-11-17,0.612,0.6244,0.5861,0.6135,67451549.54659,
2023-11-18,0.6134,0.6148,0.5895,0.6111,35579240.600493,
2023-11-19,0.6109,0.629,0.6017,0.6262,37955796.411894,
2023-11-20,0.6264,0.6286,0.607,0.6126,51781177.649834,
2023-11-21,0.6126,0.618,0.5734,0.5788,90565619.084828,
2023-11-22,0.579,0.6166,0.5778,0.6111,63491353.840029,
2023-11-23,0.6114,0.624,0.606,0.6208,50862746.850076,
2023-11-24,0.6211,0.6258,0.6156,0.6216,45298066.742935,
2023-11-25,0.6216,0.6241,0.6161,0.623,20641565.25232,
2023-11-26,0.6231,0.638,0.607,0.616,40190766.518591,
2023-11-27,0.6162,0.617,0.5939,0.6039,51265945.436012,
2023-11-28,0.6041,0.6142,0.5958,0.6109,45801849.532667,
2023-11-29,0.6108,0.618,0.604,0.6092,52696815.90265,
2023-11-30,0.6091,0.6099,0.5981,0.6064,42092184.672064,
2023-12-01,0.6065,0.6145,0.6031,0.6129,36005967.924295,
2023-12-02,0.6128,0.6232,0.6113,0.621,24683244.753118,
2023-12-03,0.6211,0.6345,0.6172,0.6233,32973935.876841,
2023-12-04,0.6233,0.645,0.585,0.6245,79886602.387247,
2023-12-05,0.6244,0.6305,0.6076,0.6212,57205616.338517,
2023-12-06,0.6212,0.6439,0.6104,0.6401,87176329.780949,
2023-12-07,0.64,0.6546,0.6218,0.6434,84870890.564164,
2023-12-08,0.6435,0.6759,0.6375,0.6723,78678741.544485,
2023-12-09,0.6724,0.7008,0.652,0.6585,101349270.598183,
2023-12-10,0.6586,0.6715,0.6469,0.6616,39314848.735478,
2023-12-11,0.6616,0.6629,0.6,0.6185,83201136.260655,
2023-12-12,0.6185,0.6261,0.606,0.6189,48860766.288882,
2023-12-13,0.6191,0.6351,0.5933,0.6276,73699681.85488,
2023-12-14,0.6281,0.6384,0.6051,0.6318,59629104.640165,
2023-12-15,0.6317,0.6444,0.6121,0.6156,58363525.491375,
2023-12-16,0.6155,0.6254,0.61,0.62,28180929.78939,
2023-12-17,0.6198,0.623,0.608,0.6098,29498941.12941,
2023-12-18,0.6098,0.6144,0.5785,0.6125,60771184.467085,
2023-12-19,0.6126,0.6166,0.5967,0.6044,38153953.51998,
2023-12-20,0.6045,0.6266,0.6008,0.617,66893057.103318,
2023-12-21,0.617,0.625,0.6103,0.6241,49026078.893549,
2023-12-22,0.6242,0.6317,0.6156,0.6249,46916502.018852,
2023-12-23,0.6249,0.6254,0.611,0.6199,26206717.361994,
2023-12-24,0.6198,0.6299,0.6049,0.6127,45182199.729852,
2023-12-25,0.6127,0.6489,0.6086,0.6463,60722750.404018,
2023-12-26,0.6462,0.647,0.6,0.622,75596343.135809,
2023-12-27,0.6218,0.6427,0.6128,0.6348,68461105.41257,
2023-12-28,0.6347,0.6584,0.6247,0.635,102508131.774047,
2023-12-29,0.635,0.6367,0.6122,0.623,67475647.081335,
2023-12-30,0.6228,0.6297,0.6159,0.6208,28566437.370598,
2023-12-31,0.6207,0.6283,0.6078,0.6154,33969016.199088,
2024-01-01,0.6154,0.6312,0.6083,0.6299,28617864.280698,
2024-01-02,0.6298,0.641,0.6216,0.6247,60372518.285452,
2024-01-03,0.6248,0.6397,0.4869,0.5826,194631455.78135,
2024-01-04,0.5826,0.5947,0.5699,0.5874,76719840.718102,
2024-01-05,0.5876,0.5893,0.5524,0.5763,92075882.533203,
2024-01-06,0.5764,0.5764,0.5573,0.5684,33082163.876519,
2024-01-07,0.5682,0.5733,0.5462,0.5519,36850787.225917,
2024-01-08,0.5518,0.5824,0.5446,0.5782,94858022.684319,
2024-01-09,0.5782,0.5793,0.5535,0.567,114394415.57256,
2024-01-10,0.567,0.6149,0.5491,0.6006,133237841.250137,
2024-01-11,0.6009,0.6241,0.5857,0.6019,98758282.91743,
2024-01-12,0.6019,0.6035,0.5545,0.5697,85627956.25618,
