date,open,high,low,close,volume,amount
2021-08-16,3311.02,3341.47,3135.0,3146.6,177756.89052157,
2021-08-17,3146.6,3293.15,2992.15,3011.01,246541.89921532,
2021-08-18,3011.77,3126.51,2951.0,3014.38,193245.63285215,
2021-08-19,3014.38,3187.48,2960.0,3184.21,161902.28879318,
2021-08-20,3184.32,3300.0,3178.65,3286.58,173202.49961989,
2021-08-21,3286.82,3311.0,3206.96,3226.73,108432.72740463,
2021-08-22,3226.38,3275.0,3128.82,3241.42,98417.87656735,
2021-08-23,3241.41,3378.6,3233.19,3323.12,170976.09020067,
2021-08-24,3322.76,3360.0,3133.45,3171.52,162665.07930976,
2021-08-25,3170.94,3249.0,3079.92,3228.51,138830.69124351,
2021-08-26,3228.51,3251.05,3056.0,3093.2,140286.63490594,
2021-08-27,3092.71,3283.26,3050.0,3274.67,168913.62309989,
2021-08-28,3275.32,3290.51,3212.01,3247.99,72183.42536015,
2021-08-29,3247.99,3287.73,3153.75,3226.46,89119.39624772,
2021-08-30,3226.45,3349.0,3145.45,3229.01,219625.56218696,
2021-08-31,3229.02,3486.8,3190.56,3430.23,320212.11999266,
2021-09-01,3430.0,3843.12,3384.24,3829.39,306568.70086335,
2021-09-02,3829.29,3838.28,3722.65,3787.97,206168.93909873,
2021-09-03,3788.2,4030.35,3710.59,3940.06,284766.1603865,
2021-09-04,3940.06,3970.0,3834.57,3887.53,130047.41569531,
2021-09-05,3887.58,3982.64,3835.7,3952.17,101339.56157838,
2021-09-06,3951.68,3973.27,3868.0,3928.89,111675.62991707,
2021-09-07,3928.72,3948.0,3009.0,3436.96,482489.77503547,
2021-09-08,3436.75,3562.98,3216.0,3500.34,352658.69072643,
2021-09-09,3499.54,3568.59,3393.17,3424.95,244244.24892658,
2021-09-10,3424.32,3514.37,3142.67,3209.82,271075.68986114,
2021-09-11,3209.29,3349.43,3199.88,3266.77,133373.86127026,
2021-09-12,3266.97,3472.99,3231.75,3403.75,133979.51978513,
2021-09-13,3403.81,3430.0,3111.14,3286.2,215497.91819641,
2021-09-14,3285.66,3439.15,3270.74,3436.29,152957.54148077,
2021-09-15,3436.29,3621.15,3359.96,3615.65,157550.50123984,
2021-09-16,3615.68,3675.92,3482.97,3568.66,193709.08937556,
2021-09-17,3568.77,3595.0,3350.06,3400.0,164813.94731616,
2021-09-18,3400.0,3543.0,3369.53,3436.31,129386.37129349,
2021-09-19,3436.59,3457.22,3278.0,3328.59,93362.31450909,
2021-09-20,3328.7,3346.58,2911.81,2976.48,434236.7826118,
2021-09-21,2976.36,3104.82,2651.0,2765.69,441567.8736938,
2021-09-22,2765.33,3090.83,2738.24,3078.43,271497.54590784,
2021-09-23,3078.42,3182.34,3035.83,3154.62,166485.49300907,
2021-09-24,3154.42,3160.48,2735.0,2930.61,365024.83204626,
2021-09-25,2930.59,2968.85,2800.01,2924.01,145561.52444175,
2021-09-26,2923.91,3117.48,2741.34,3060.71,168746.48142334,
2021-09-27,3059.92,3168.03,2925.0,2925.27,172472.29785812,
2021-09-28,2926.27,2971.16,2782.6,2805.65,186331.02775653,
2021-09-29,2805.64,2950.6,2781.99,2850.14,177979.48195163,
2021-09-30,2849.71,3048.58,2836.21,3000.46,169873.45079422,
2021-10-01,3001.14,3337.15,2967.41,3311.16,201035.51345113,
2021-10-02,3311.2,3469.95,3258.94,3387.82,144778.38450029,
2021-10-03,3388.67,3489.18,3343.36,3420.07,124271.04864619,
2021-10-04,3419.63,3438.91,3269.67,3387.2,163829.62677831,
2021-10-05,3386.9,3547.88,3365.34,3515.3,163084.66881477,
2021-10-06,3517.26,3632.44,3342.16,3575.85,219116.78797009,
2021-10-07,3576.45,3655.02,3471.52,3588.51,195554.94828114,
2021-10-08,3588.83,3670.0,3535.0,3563.96,146564.44707403,
2021-10-09,3563.96,3634.13,3538.61,3575.83,88782.58533301,
2021-10-10,3575.2,3605.49,3406.44,3415.0,112835.1020128,
2021-10-11,3414.75,3625.0,3373.45,3542.37,142525.70987846,
2021-10-12,3542.2,3549.0,3403.51,3490.61,176617.45185163,
2021-10-13,3490.17,3614.48,3412.45,3608.21,158955.26821205,
2021-10-14,3608.43,3828.84,3588.55,3791.66,216569.69208772,
2021-10-15,3791.06,3900.0,3734.44,3869.73,204682.20802319,
2021-10-16,3869.73,3968.49,3802.0,3829.66,130674.36831436,
2021-10-17,3829.7,3919.0,3643.0,3847.18,134515.91092357,
2021-10-18,3847.38,3894.7,3676.35,3745.48,187448.53280815,
2021-10-19,3745.13,3890.36,3700.0,3878.17,154012.15326702,
2021-10-20,3878.35,4169.0,3829.59,4161.94,235728.75520251,
2021-10-21,4161.83,4374.95,4010.22,4053.9,286201.83773073,
2021-10-22,4053.97,4169.72,3885.25,3971.55,187484.20093549,
2021-10-23,3971.89,4172.04,3935.92,4168.56,109253.57167984,
2021-10-24,4168.53,4188.42,3962.05,4082.64,126731.47064484,
2021-10-25,4082.09,4236.27,4069.22,4220.93,145753.84102089,
2021-10-26,4221.16,4297.0,4091.31,4131.47,169619.87486465,
2021-10-27,4132.19,4314.63,3911.0,3923.94,279555.38152718,
2021-10-28,3925.26,4299.0,3889.05,4288.26,257149.82955488,
2021-10-29,4288.25,4461.96,4266.91,4421.23,257148.94601167,
2021-10-30,4421.23,4435.0,4236.99,4324.67,123410.59442713,
2021-10-31,4325.55,4395.99,4168.1,4290.16,148206.08981334,
2021-11-01,4290.31,4385.16,4151.0,4322.89,165298.66872401,
2021-11-02,4322.89,4604.99,4287.32,4595.01,217839.79309642,
2021-11-03,4594.27,4671.0,4456.0,4606.07,213935.75674438,
2021-11-04,4606.07,4610.24,4423.01,4537.15,182872.96131449,
2021-11-05,4537.14,4574.0,4446.01,4479.47,142403.14739608,
2021-11-06,4479.47,4534.43,4329.21,4523.16,107961.55343832,
2021-11-07,4523.73,4639.8,4506.99,4617.02,85312.85613745,
2021-11-08,4617.27,4825.0,4616.5,4811.9,163884.29350308,
2021-11-09,4811.89,4842.54,4697.9,4731.59,154525.60456333,
2021-11-10,4731.58,4867.81,4460.0,4632.22,249949.62441734,
2021-11-11,4632.23,4783.05,4578.05,4721.87,112248.30258781,
2021-11-12,4721.07,4809.27,4508.42,4667.34,160383.45748095,
2021-11-13,4667.79,4708.6,4586.8,4644.44,76568.33646209,
2021-11-14,4644.43,4695.07,4516.05,4627.03,96933.07064437,
2021-11-15,4626.61,4770.0,4541.0,4565.06,121693.76091856,
2021-11-16,4564.34,4564.98,4108.0,4209.5,309826.45957038,
2021-11-17,4209.89,4300.01,4068.24,4289.4,197969.47328462,
2021-11-18,4289.4,4346.42,3960.0,3997.93,291477.64786245,
2021-11-19,3998.57,4314.82,3975.24,4299.55,191232.56135587,
2021-11-20,4299.55,4438.96,4206.03,4416.69,96882.12097892,
2021-11-21,4416.36,4427.72,4246.07,4262.99,83775.31676078,
2021-11-22,4263.04,4322.86,4024.45,4089.16,174572.98932477,
2021-11-23,4089.17,4389.95,4062.28,4341.62,159935.23797902,
2021-11-24,4341.58,4359.88,4168.99,4270.74,120268.67729032,
2021-11-25,4270.93,4555.11,4250.0,4525.87,132338.28173546,
2021-11-26,4527.03,4555.53,3915.0,4043.67,324817.57682312,
2021-11-27,4043.62,4186.97,4031.56,4098.31,93299.56271946,
2021-11-28,4098.53,4303.35,3950.0,4298.38,124752.71262005,
2021-11-29,4298.38,4466.0,4282.07,4449.42,170935.20731881,
2021-11-30,4449.42,4759.0,4350.91,4634.95,312105.05293146,
2021-12-01,4636.43,4784.5,4526.94,4586.95,241301.695591,
2021-12-02,4586.87,4637.39,4435.0,4514.59,171913.60834148,
2021-12-03,4514.54,4662.75,4035.0,4216.93,312836.25058642,
2021-12-04,4216.3,4240.0,3575.0,4123.13,512946.90714235,
2021-12-05,4123.13,4257.0,4038.13,4203.22,250275.13989584,
2021-12-06,4203.22,4380.8,3913.0,4354.22,349333.84787974,
2021-12-07,4354.09,4433.99,4260.0,4310.19,198306.85854675,
2021-12-08,4310.21,4456.36,4226.88,4440.51,186740.13696568,
2021-12-09,4440.94,4490.72,4076.15,4106.06,222048.28315781,
2021-12-10,4105.99,4232.38,3889.42,3900.91,273780.7217072,
2021-12-11,3899.97,4099.87,3835.0,4091.18,166327.13830459,
2021-12-12,4091.17,4186.16,3989.41,4132.92,108368.85746466,
2021-12-13,4132.91,4146.1,3660.0,3783.81,305712.33000025,
2021-12-14,3784.0,3884.08,3686.49,3860.74,197099.24204846,
2021-12-15,3860.72,4097.0,3643.43,4021.53,319094.24570016,
2021-12-16,4021.41,4116.39,3952.81,3957.28,174285.93324831,
2021-12-17,3957.12,3994.81,3699.0,3876.02,209823.26509135,
2021-12-18,3876.37,3999.0,3768.14,3961.92,113485.77521903,
2021-12-19,3961.93,4039.73,3886.03,3925.79,102078.81232557,
2021-12-20,3925.78,3984.08,3754.8,3946.16,172027.91571974,
2021-12-21,3946.59,4063.89,3908.13,4017.11,137991.50149241,
2021-12-22,4017.35,4075.0,3933.74,3981.12,110316.26044274,
2021-12-23,3980.82,4157.82,3895.7,4113.08,180980.07790929,
2021-12-24,4113.64,4138.71,4005.0,4049.65,109472.89747679,
2021-12-25,4049.81,4143.13,4021.31,4097.43,68854.05530395,
2021-12-26,4098.67,4106.5,4008.01,4065.91,66848.08372392,
2021-12-27,4066.14,4128.9,4027.56,4038.64,108344.57109844,
2021-12-28,4038.18,4038.68,3760.01,3793.67,203399.82203323,
2021-12-29,3793.66,3828.18,3603.0,3630.59,167709.4231065,
2021-12-30,3630.18,3769.99,3585.85,3710.02,155011.95096414,
2021-12-31,3710.01,3815.04,3619.78,3675.8,171634.96154996,
2022-01-01,3675.81,3777.82,3674.02,3765.72,98353.62552826,
2022-01-02,3765.98,3855.77,3718.2,3828.87,78466.35113548,
2022-01-03,3828.93,3851.66,3681.62,3766.04,106574.13357834,
2022-01-04,3766.01,3894.12,3714.22,3785.0,148752.52638971,
2022-01-05,3785.0,3848.2,3414.88,3539.0,240345.13859808,
2022-01-06,3539.0,3550.02,3300.0,3406.03,282771.63777278,
2022-01-07,3405.66,3415.52,3065.0,3198.82,376752.15627171,
2022-01-08,3198.96,3247.89,3000.0,3080.48,231676.12058726,
2022-01-09,3080.92,3212.46,3057.82,3151.66,131897.75381912,
2022-01-10,3151.65,3180.29,2928.69,3083.51,260769.14044553,
2022-01-11,3083.51,3265.98,3052.19,3240.83,158466.70742447,
2022-01-12,3240.83,3420.08,3206.72,3373.64,165432.46044549,
2022-01-13,3373.25,3413.36,3233.67,3241.88,130378.3015897,
2022-01-14,3241.6,3346.81,3188.34,3310.45,110175.14720879,
2022-01-15,3309.98,3373.56,3260.0,3328.12,58794.17252061,
2022-01-16,3327.81,3394.45,3275.0,3349.46,58643.37423357,
2022-01-17,3349.88,3360.07,3142.39,3210.98,128212.72032287,
2022-01-18,3211.08,3246.2,3083.68,3160.81,151969.48482665,
2022-01-19,3160.78,3176.81,3047.0,3085.27,159240.24960598,
2022-01-20,3084.49,3273.32,2986.0,3000.94,185761.37491937,
2022-01-21,3000.99,3034.7,2467.11,2569.01,603711.8291189,
2022-01-22,2568.12,2628.36,2301.6,2411.9,457765.04354891,
2022-01-23,2411.91,2551.3,2371.58,2541.19,248046.68461556,
2022-01-24,2541.19,2541.74,2159.0,2441.74,583901.18061678,
2022-01-25,2441.6,2509.87,2351.18,2460.68,268705.41724115,
2022-01-26,2460.4,2724.0,2400.0,2465.0,409131.34465566,
2022-01-27,2464.99,2521.96,2315.72,2425.82,272971.5127865,
2022-01-28,2425.01,2559.55,2358.63,2546.84,231189.51401633,
2022-01-29,2546.84,2640.0,2521.72,2603.74,138968.35714717,
2022-01-30,2603.39,2642.0,2542.66,2602.89,103353.36641229,
2022-01-31,2602.63,2708.98,2478.31,2689.72,193802.14585439,
2022-02-01,2689.87,2815.49,2675.99,2789.66,212782.90255881,
2022-02-02,2789.62,2814.1,2613.42,2682.66,256394.56721487,
2022-02-03,2683.09,2729.01,2572.66,2697.59,197429.85205996,
2022-02-04,2697.59,2999.0,2672.84,2998.19,275254.72885163,
2022-02-05,2997.63,3063.48,2957.98,3014.5,159547.93620619,
2022-02-06,3014.83,3076.25,2950.26,3058.22,80118.01843273,
2022-02-07,3058.21,3199.08,2995.22,3141.89,232464.2844524,
2022-02-08,3141.84,3234.67,3027.56,3119.57,215565.05621758,
2022-02-09,3119.91,3274.0,3057.16,3246.22,159305.14378693,
2022-02-10,3246.28,3284.75,3057.81,3074.85,221267.33665333,
2022-02-11,3074.84,3140.86,2879.34,2929.08,268537.66433701,
2022-02-12,2929.09,2987.62,2857.11,2919.99,113168.17322545,
2022-02-13,2919.86,2955.65,2836.47,2872.84,82968.08334438,
2022-02-14,2872.83,2966.53,2830.01,2931.01,176105.13710553,
2022-02-15,2931.17,3199.0,2911.87,3186.24,180355.80323661,
2022-02-16,3186.24,3190.0,3043.41,3124.45,148463.93058713,
2022-02-17,3124.44,3162.35,2853.0,2893.56,210090.91381776,
2022-02-18,2894.52,2945.98,2752.67,2780.08,197402.29756962,
2022-02-19,2780.05,2833.3,2696.39,2764.44,111215.14420451,
2022-02-20,2764.53,2765.24,2575.75,2622.47,165033.10298905,
2022-02-21,2622.47,2760.71,2559.77,2569.0,235808.75914421,
2022-02-22,2569.6,2667.28,2500.74,2637.98,241082.81650581,
2022-02-23,2638.2,2756.9,2576.69,2580.97,189232.9352146,
2022-02-24,2580.54,2750.0,2300.0,2597.42,495732.46045534,
2022-02-25,2597.39,2837.23,2572.23,2769.52,232940.26531533,
2022-02-26,2769.24,2880.0,2728.53,2780.71,118737.45939774,
2022-02-27,2780.76,2836.26,2558.48,2618.01,193491.83696032,
2022-02-28,2617.79,2960.25,2570.0,2923.08,273216.3610563,
2022-03-01,2922.87,3040.7,2855.29,2977.72,249644.25411598,
2022-03-02,2977.72,3045.0,2914.9,2948.56,231625.47605833,
2022-03-03,2948.58,2972.07,2785.01,2833.66,191801.94423344,
2022-03-04,2833.71,2835.95,2575.0,2623.07,264628.67091773,
2022-03-05,2623.08,2685.93,2589.93,2665.77,74795.81490054,
2022-03-06,2665.94,2677.0,2536.4,2550.77,81556.05091403,
2022-03-07,2550.46,2649.81,2445.0,2491.58,209566.73792961,
2022-03-08,2491.29,2626.16,2480.33,2576.72,192900.83723166,
2022-03-09,2577.11,2774.26,2567.98,2727.6,178230.29132363,
2022-03-10,2727.86,2734.33,2553.42,2608.22,181463.07885867,
2022-03-11,2608.46,2679.56,2523.28,2556.42,155353.98026641,
2022-03-12,2556.39,2617.83,2552.52,2569.3,56451.09317314,
2022-03-13,2569.09,2603.56,2492.98,2516.41,71303.49491982,
2022-03-14,2516.42,2609.56,2499.0,2590.23,133881.30167965,
2022-03-15,2590.12,2670.53,2508.05,2619.15,161601.50858275,
